14.06.2020 10:mm, 234360.53680569117
14.06.2020 22:mm, 159946.15985209207
24.06.2020 01:mm, 893555.0654894563
25.06.2020 02:mm, 1626273.4667691088
25.06.2020 17:mm, 1119035.7498166983
21.06.2020 19:mm, 413398.88314597093
04.07.2020 22:mm, 1484501.7420423182
08.07.2020 15:mm, 3381312.697247933
09.07.2020 06:mm, 2109106.195383921
18.07.2020 17:mm, 2160963.5446048616
19.07.2020 08:mm, 1410067.3766665154
27.07.2020 03:mm, 3684152.935017847
25.07.2020 19:mm, 5816123.99958363
03.08.2020 10:mm, 2077875.2729838814
02.08.2020 02:mm, 3410387.29822728
09.08.2020 02:mm, 1267244.4261164318
19.08.2020 05:mm, 2735406.295784168
15.08.2020 09:mm, 1575821.8799344413
21.08.2020 22:mm, 5544884.769611166
22.08.2020 15:mm, 3911603.0550622195
31.08.2020 00:mm, 3058776.569434355
01.09.2020 04:mm, 4201626.4741663225
05.09.2020 20:mm, 1718778.6345684251
06.09.2020 12:mm, 2658796.121625702
13.09.2020 07:mm, 1001323.5758864565
16.09.2020 19:mm, 1597689.0793540217
23.09.2020 22:mm, 922887.003017892
03.10.2020 17:mm, 1359792.2432569275
04.10.2020 12:mm, 931198.1166900892
06.10.2020 23:mm, 2493923.3074881705
13.10.2020 20:mm, 1430868.7088939948
13.10.2020 10:mm, 775171.5484120611
12.10.2020 04:mm, 435221.30384956935
22.10.2020 13:mm, 2088024.1414690977
26.10.2020 11:mm, 1587540.976057204
01.11.2020 23:mm, 2627462.51430153
03.11.2020 22:mm, 4330152.899544449
12.11.2020 06:mm, 3030275.1753153335
15.11.2020 04:mm, 4712858.6805363
18.11.2020 21:mm, 6753327.883731485
25.11.2020 23:mm, 3707038.8082983894
28.11.2020 16:mm, 8005114.66297877
28.11.2020 21:mm, 5681626.872287975
06.12.2020 22:mm, 3550422.409910775
08.12.2020 10:mm, 8942145.855330234
10.12.2020 09:mm, 5656648.3363628555
11.12.2020 20:mm, 2694936.987314573
14.12.2020 12:mm, 1104350.805712974
17.12.2020 04:mm, 725670.6331160717
26.12.2020 09:mm, 390708.26179930934
29.12.2020 18:mm, 289848.78745398356
07.01.2021 03:mm, 339449.6423523985
10.01.2021 02:mm, 254864.98733687107
06.01.2021 22:mm, 166179.61768478857
17.01.2021 16:mm, 346052.25272063504
20.01.2021 11:mm, 691477.042865727
24.01.2021 05:mm, 886819.307467486
02.02.2021 19:mm, 856704.2410617865
06.02.2021 21:mm, 1762801.5755191077
10.02.2021 11:mm, 1215204.8474084039
19.02.2021 16:mm, 1842481.2373326963
22.02.2021 14:mm, 1454049.4643208648
26.02.2021 13:mm, 3690260.6332321544
26.02.2021 13:mm, 2384068.6894330233
